pred,season,team1,team2,team1_wins,team1_wscore,team1_seed,team2_wins,team2_wscore,team2_seed
0,J,557,671,0,0,0,4,333,5
0,L,557,671,0,0,0,1,61,9
0,M,557,671,0,0,0,2,137,5
0,N,557,671,0,0,0,5,364,2
0,O,557,671,0,0,0,4,284,5
0,Q,557,671,0,0,0,2,154,1
1,R,557,671,1,84,8,2,135,3
0,F,557,676,0,0,0,1,70,9
0,G,557,676,0,0,0,3,258,12
0,H,557,676,0,0,0,1,72,6
0,N,557,676,0,0,0,3,263,3
0,O,557,676,0,0,0,1,86,10
1,R,557,676,1,84,8,0,0,0
0,K,557,680,0,0,0,1,87,12
1,R,557,680,1,84,8,0,0,0
1,R,557,685,1,84,8,0,0,0
0,O,557,687,0,0,0,1,66,13
0,Q,557,687,0,0,0,1,58,6
1,R,557,687,1,84,8,0,0,0
0,G,557,695,0,0,0,1,69,7
0,I,557,695,0,0,0,1,61,3
0,J,557,695,0,0,0,2,140,10
0,K,557,695,0,0,0,1,58,10
0,Q,557,695,0,0,0,2,145,11
1,R,557,695,1,84,8,0,0,0
0,A,557,701,0,0,0,1,69,7
0,B,557,701,0,0,0,1,59,3
0,C,557,701,0,0,0,1,79,4
0,D,557,701,0,0,0,1,61,9
0,O,557,701,0,0,0,1,62,3
0,Q,557,701,0,0,0,1,75,5
1,R,557,701,1,84,8,0,0,0
1,R,557,702,1,84,8,0,0,0
0,Q,557,707,0,0,0,1,86,15
1,R,557,707,1,84,8,0,0,0
0,A,557,708,0,0,0,1,83,6
0,B,557,708,0,0,0,4,315,1
0,C,557,708,0,0,0,4,329,1
0,E,557,708,0,0,0,4,277,8
0,F,557,708,0,0,0,1,70,2
0,I,557,708,0,0,0,1,63,6
0,J,557,708,0,0,0,6,505,1
0,K,557,708,0,0,0,1,69,3
0,L,557,708,0,0,0,3,241,1
0,M,557,708,0,0,0,4,372,1
0,N,557,708,0,0,0,6,527,1
0,P,557,708,0,0,0,3,269,2
0,Q,557,708,0,0,0,3,237,1
0.5,R,557,708,1,84,8,1,78,8
0,F,557,717,0,0,0,1,83,6
0,G,557,717,0,0,0,1,82,8
0,H,557,717,0,0,0,2,138,5
0,M,557,717,0,0,0,1,68,5
0,P,557,717,0,0,0,1,69,2
1,R,557,717,1,84,8,0,0,0
0,O,557,719,0,0,0,1,97,14
0,Q,557,719,0,0,0,2,127,13
1,R,557,719,1,84,8,0,0,0
0,D,557,720,0,0,0,4,296,4
0,E,557,720,0,0,0,1,87,3
0,G,557,720,0,0,0,1,69,4
0,K,557,720,0,0,0,1,70,2
0,L,557,720,0,0,0,5,400,1
0,O,557,720,0,0,0,2,143,2
0,P,557,720,0,0,0,2,173,1
0,Q,557,720,0,0,0,4,309,2
1,R,557,720,1,84,8,3,246,2
0,A,557,738,0,0,0,1,73,1
0,B,557,738,0,0,0,1,83,8
0,C,557,738,0,0,0,2,175,2
0,D,557,738,0,0,0,2,131,10
0,E,557,738,0,0,0,3,203,6
0,H,557,738,0,0,0,1,80,9
0,L,557,738,0,0,0,1,72,9
0,M,557,738,0,0,0,1,90,6
0,N,557,738,0,0,0,2,137,5
0,O,557,738,0,0,0,2,135,4
0,P,557,738,0,0,0,1,65,3
0,Q,557,738,0,0,0,1,72,10
1,R,557,738,1,84,8,0,0,0
1,R,557,748,1,84,8,0,0,0
0,P,557,754,0,0,0,2,139,2
1,R,557,754,1,84,8,1,70,7
0,Q,557,771,0,0,0,2,123,12
1,R,557,771,1,84,8,0,0,0
1,R,557,772,1,84,8,0,0,0
1,R,557,775,1,84,8,0,0,0
0,C,557,780,0,0,0,1,51,10
0,Q,557,780,0,0,0,1,61,9
1,R,557,780,1,84,8,1,64,4
0,O,557,781,0,0,0,2,155,10
0.5,R,557,781,1,84,8,1,67,11
0,A,557,786,0,0,0,5,377,4
0,C,557,786,0,0,0,2,119,5
0,E,557,786,0,0,0,2,131,4
0,F,557,786,0,0,0,1,79,5
0,H,557,786,0,0,0,6,462,3
0,I,557,786,0,0,0,2,152,5
0,N,557,786,0,0,0,2,137,3
0,O,557,786,0,0,0,2,166,1
0,P,557,786,0,0,0,1,77,3
0,Q,557,786,0,0,0,3,211,1
1,R,557,786,1,84,8,4,263,4
0,A,557,789,0,0,0,1,61,7
0,B,557,789,0,0,0,1,62,9
0,D,557,789,0,0,0,3,202,6
0,E,557,789,0,0,0,1,73,2
0,F,557,789,0,0,0,3,238,11
0,P,557,789,0,0,0,1,66,7
0.5,R,557,789,1,84,8,1,76,9
0,A,557,793,0,0,0,1,80,10
0,B,557,793,0,0,0,2,153,10
0,E,557,793,0,0,0,1,77,5
0,G,557,793,0,0,0,2,138,6
0,H,557,793,0,0,0,4,326,1
0,I,557,793,0,0,0,2,144,3
0,K,557,793,0,0,0,3,209,2
0,L,557,793,0,0,0,1,79,4
0,M,557,793,0,0,0,3,231,2
0,N,557,793,0,0,0,1,76,7
0,P,557,793,0,0,0,1,85,4
1,R,557,793,1,84,8,0,0,0
0,H,557,814,0,0,0,1,92,16
0,P,557,814,0,0,0,1,81,16
1,R,557,814,1,84,8,0,0,0
0,L,557,817,0,0,0,2,141,7
0,M,557,817,0,0,0,1,71,8
1,R,557,817,1,84,8,0,0,0
0,L,557,825,0,0,0,1,79,11
0,P,557,825,0,0,0,5,370,11
0,Q,557,825,0,0,0,1,62,12
1,R,557,825,1,84,8,1,88,5
0,I,557,827,0,0,0,2,146,6
0,L,557,827,0,0,0,2,155,6
0,Q,557,827,0,0,0,1,79,5
1,R,557,827,1,84,8,0,0,0
0,J,557,828,0,0,0,1,60,13
0,Q,557,828,0,0,0,1,71,16
1,R,557,828,1,84,8,0,0,0
0,L,557,830,0,0,0,1,84,4
1,R,557,830,1,84,8,0,0,0
0,M,557,835,0,0,0,2,173,12
0,N,557,835,0,0,0,1,76,12
0,Q,557,835,0,0,0,1,59,16
1,R,557,835,1,84,8,0,0,0
0,C,557,843,0,0,0,2,157,10
0,J,557,843,0,0,0,3,239,7
0,K,557,843,0,0,0,2,131,6
0,M,557,843,0,0,0,2,148,7
0,O,557,843,0,0,0,4,287,2
0,P,557,843,0,0,0,1,84,5
1,R,557,843,1,84,8,0,0,0
0,K,557,846,0,0,0,2,166,7
0,R,557,846,1,84,8,4,291,9
0,E,557,849,0,0,0,4,257,8
0,G,557,849,0,0,0,1,80,8
0,H,557,849,0,0,0,2,142,5
0,I,557,849,0,0,0,1,76,6
0,J,557,849,0,0,0,3,193,6
0,L,557,849,0,0,0,1,76,2
0,M,557,849,0,0,0,2,143,3
0,N,557,849,0,0,0,1,61,12
0,O,557,849,0,0,0,1,53,4
0,P,557,849,0,0,0,2,142,4
0,Q,557,849,0,0,0,2,133,4
1,R,557,849,1,84,8,0,0,0
0,B,557,853,0,0,0,1,80,7
0,G,557,853,0,0,0,1,70,7
0,H,557,853,0,0,0,1,71,3
0,I,557,853,0,0,0,3,248,7
0,L,557,853,0,0,0,1,79,9
0,M,557,853,0,0,0,3,237,3
0,N,557,853,0,0,0,2,137,4
0,O,557,853,0,0,0,2,136,6
0,Q,557,853,0,0,0,2,137,10
1,R,557,853,1,84,8,0,0,0
1,A,559,562,2,163,1,0,0,0
1,C,559,562,3,246,2,0,0,0
1,D,559,562,6,455,1,1,62,10
1,E,559,562,1,75,5,0,0,0
1,G,559,562,3,226,2,1,83,12
1,H,559,562,2,143,5,0,0,0
1,I,559,562,6,463,2,0,0,0
1,J,559,562,1,77,2,0,0,0
1,K,559,562,3,257,1,0,0,0
1,N,559,562,4,349,1,0,0,0
1,P,559,562,6,398,3,0,0,0
0,Q,559,562,0,0,0,1,58,8
0,R,559,562,0,0,0,1,67,7
1,A,559,568,2,163,1,0,0,0
1,C,559,568,3,246,2,0,0,0
1,D,559,568,6,455,1,0,0,0
1,E,559,568,1,75,5,0,0,0
1,G,559,568,3,226,2,0,0,0
1,H,559,568,2,143,5,0,0,0
1,I,559,568,6,463,2,0,0,0
1,J,559,568,1,77,2,0,0,0
1,K,559,568,3,257,1,0,0,0
0,M,559,568,0,0,0,3,229,10
1,N,559,568,4,349,1,0,0,0
1,P,559,568,6,398,3,0,0,0
1,A,559,574,2,163,1,0,0,0
1,C,559,574,3,246,2,1,66,10
1,D,559,574,6,455,1,1,56,12
1,E,559,574,1,75,5,0,0,0
1,G,559,574,3,226,2,0,0,0
1,H,559,574,2,143,5,0,0,0
1,I,559,574,6,463,2,0,0,0
1,J,559,574,1,77,2,0,0,0
1,K,559,574,3,257,1,0,0,0
1,N,559,574,4,349,1,0,0,0
1,P,559,574,6,398,3,0,0,0
1,A,559,577,2,163,1,0,0,0
0,B,559,577,0,0,0,1,71,2
1,C,559,577,3,246,2,3,258,1
1,D,559,577,6,455,1,5,427,1
1,E,559,577,1,75,5,2,151,1
0,F,559,577,0,0,0,6,521,1
1,G,559,577,3,226,2,2,168,1
1,H,559,577,2,143,5,2,153,3
1,I,559,577,6,463,2,4,324,1
1,J,559,577,1,77,2,2,120,1
1,K,559,577,3,257,1,2,144,1
0,M,559,577,0,0,0,1,71,2
1,N,559,577,4,349,1,2,160,2
0,O,559,577,0,0,0,6,428,1
1,P,559,577,6,398,3,2,160,1
0,R,559,577,0,0,0,3,210,2
1,A,559,592,2,163,1,0,0,0
1,C,559,592,3,246,2,0,0,0
1,D,559,592,6,455,1,2,157,6
0.5,E,559,592,1,75,5,5,397,5
0,F,559,592,0,0,0,1,69,3
1,G,559,592,3,226,2,0,0,0
1,H,559,592,2,143,5,1,85,2
1,I,559,592,6,463,2,0,0,0
0.5,J,559,592,1,77,2,1,67,4
0,K,559,592,3,257,1,6,436,3
0,L,559,592,0,0,0,6,496,1
1,N,559,592,4,349,1,0,0,0
1,P,559,592,6,398,3,3,235,2
0,Q,559,592,0,0,0,3,223,7
0,R,559,592,0,0,0,3,219,3
1,A,559,595,2,163,1,0,0,0
1,C,559,595,3,246,2,1,96,12
1,D,559,595,6,455,1,0,0,0
1,E,559,595,1,75,5,0,0,0
1,G,559,595,3,226,2,0,0,0
1,H,559,595,2,143,5,0,0,0
1,I,559,595,6,463,2,0,0,0
1,J,559,595,1,77,2,0,0,0
1,K,559,595,3,257,1,0,0,0
1,N,559,595,4,349,1,0,0,0
1,P,559,595,6,398,3,2,128,10
0,Q,559,595,0,0,0,1,66,3
0,A,559,603,2,163,1,3,264,2
1,C,559,603,3,246,2,0,0,0
1,D,559,603,6,455,1,0,0,0
1,E,559,603,1,75,5,0,0,0
0,F,559,603,0,0,0,2,139,10
1,G,559,603,3,226,2,0,0,0
1,H,559,603,2,143,5,0,0,0
1,I,559,603,6,463,2,0,0,0
1,J,559,603,1,77,2,0,0,0
1,K,559,603,3,257,1,2,124,7
0,L,559,603,0,0,0,4,304,2
0,M,559,603,0,0,0,1,66,2
1,N,559,603,4,349,1,0,0,0
1,P,559,603,6,398,3,0,0,0
0,Q,559,603,0,0,0,1,74,3
1,A,559,607,2,163,1,0,0,0
1,C,559,607,3,246,2,0,0,0
1,D,559,607,6,455,1,3,230,10
0,E,559,607,1,75,5,2,159,10
0,F,559,607,0,0,0,2,171,12
1,G,559,607,3,226,2,0,0,0
1,H,559,607,2,143,5,1,74,9
1,I,559,607,6,463,2,1,76,2
0.5,J,559,607,1,77,2,1,74,3
1,K,559,607,3,257,1,2,169,3
1,N,559,607,4,349,1,2,160,4
0,O,559,607,0,0,0,1,67,8
1,P,559,607,6,398,3,1,86,11
0,Q,559,607,0,0,0,1,77,7
0,R,559,607,0,0,0,1,64,1
1,A,559,612,2,163,1,0,0,0
1,C,559,612,3,246,2,0,0,0
1,D,559,612,6,455,1,0,0,0
1,E,559,612,1,75,5,0,0,0
1,G,559,612,3,226,2,0,0,0
1,H,559,612,2,143,5,0,0,0
1,I,559,612,6,463,2,0,0,0
1,J,559,612,1,77,2,0,0,0
1,K,559,612,3,257,1,0,0,0
1,N,559,612,4,349,1,0,0,0
1,P,559,612,6,398,3,0,0,0
0,R,559,612,0,0,0,1,68,14
1,A,559,625,2,163,1,0,0,0
1,C,559,625,3,246,2,1,94,7
1,D,559,625,6,455,1,1,108,6
1,E,559,625,1,75,5,0,0,0
0,G,559,625,3,226,2,5,379,5
1,H,559,625,2,143,5,1,67,7
1,I,559,625,6,463,2,0,0,0
1,J,559,625,1,77,2,0,0,0
1,K,559,625,3,257,1,1,87,6
0,L,559,625,0,0,0,1,70,7
1,N,559,625,4,349,1,0,0,0
1,P,559,625,6,398,3,0,0,0
0,Q,559,625,0,0,0,2,142,4
0,R,559,625,0,0,0,2,141,1
1,A,559,627,2,163,1,0,0,0
1,C,559,627,3,246,2,0,0,0
1,D,559,627,6,455,1,0,0,0
1,E,559,627,1,75,5,0,0,0
1,G,559,627,3,226,2,0,0,0
1,H,559,627,2,143,5,0,0,0
1,I,559,627,6,463,2,0,0,0
1,J,559,627,1,77,2,0,0,0
1,K,559,627,3,257,1,0,0,0
1,N,559,627,4,349,1,0,0,0
1,P,559,627,6,398,3,0,0,0
1,A,559,629,2,163,1,1,74,5
0,B,559,629,0,0,0,2,136,6
1,C,559,629,3,246,2,0,0,0
1,D,559,629,6,455,1,0,0,0
1,E,559,629,1,75,5,3,247,2
1,G,559,629,3,226,2,0,0,0
1,H,559,629,2,143,5,0,0,0
1,I,559,629,6,463,2,0,0,0
0.5,J,559,629,1,77,2,1,64,9
1,K,559,629,3,257,1,0,0,0
1,N,559,629,4,349,1,0,0,0
1,P,559,629,6,398,3,0,0,0
0,Q,559,629,0,0,0,1,77,8
0,R,559,629,0,0,0,1,76,10
0,A,559,636,2,163,1,3,251,2
0,B,559,636,0,0,0,2,153,1
1,C,559,636,3,246,2,1,110,1
1,D,559,636,6,455,1,1,95,6
0.5,E,559,636,1,75,5,1,81,8
0,F,559,636,0,0,0,2,186,4
1,G,559,636,3,226,2,4,333,1
1,H,559,636,2,143,5,5,413,2
1,I,559,636,6,463,2,3,256,4
1,J,559,636,1,77,2,0,0,0
1,K,559,636,3,257,1,0,0,0
0,L,559,636,0,0,0,3,256,1
0,M,559,636,0,0,0,6,450,1
1,N,559,636,4,349,1,2,144,3
0,O,559,636,0,0,0,1,90,1
1,P,559,636,6,398,3,3,222,1
0,Q,559,636,0,0,0,5,332,2
0,R,559,636,0,0,0,2,134,1
1,A,559,637,2,163,1,0,0,0
1,C,559,637,3,246,2,0,0,0
1,D,559,637,6,455,1,0,0,0
1,E,559,637,1,75,5,0,0,0
1,G,559,637,3,226,2,0,0,0
1,H,559,637,2,143,5,0,0,0
1,I,559,637,6,463,2,0,0,0
1,J,559,637,1,77,2,0,0,0
1,K,559,637,3,257,1,0,0,0
0,M,559,637,0,0,0,1,80,11
1,N,559,637,4,349,1,0,0,0
0,O,559,637,0,0,0,3,267,2
1,P,559,637,6,398,3,1,73,5
0,Q,559,637,0,0,0,1,70,8
0.5,A,559,640,2,163,1,6,535,1
0,B,559,640,0,0,0,5,400,1
0.5,C,559,640,3,246,2,6,514,2
1,D,559,640,6,455,1,3,232,3
0.5,E,559,640,1,75,5,1,85,5
0,F,559,640,0,0,0,2,164,2
1,G,559,640,3,226,2,2,170,4
1,H,559,640,2,143,5,3,232,1
1,I,559,640,6,463,2,1,96,1
0.5,J,559,640,1,77,2,3,203,2
1,K,559,640,3,257,1,1,69,8
0,L,559,640,0,0,0,1,67,8
1,N,559,640,4,349,1,0,0,0
0,O,559,640,0,0,0,3,252,1
1,P,559,640,6,398,3,4,268,4
0,Q,559,640,0,0,0,6,488,1
1,A,559,643,2,163,1,0,0,0
1,C,559,643,3,246,2,0,0,0
1,D,559,643,6,455,1,0,0,0
1,E,559,643,1,75,5,0,0,0
1,G,559,643,3,226,2,0,0,0
1,H,559,643,2,143,5,0,0,0
1,I,559,643,6,463,2,0,0,0
1,J,559,643,1,77,2,0,0,0
1,K,559,643,3,257,1,0,0,0
1,N,559,643,4,349,1,0,0,0
1,P,559,643,6,398,3,0,0,0
1,A,559,644,2,163,1,0,0,0
1,C,559,644,3,246,2,0,0,0
1,D,559,644,6,455,1,0,0,0
1,E,559,644,1,75,5,0,0,0
1,G,559,644,3,226,2,0,0,0
1,H,559,644,2,143,5,0,0,0
1,I,559,644,6,463,2,0,0,0
1,J,559,644,1,77,2,0,0,0
1,K,559,644,3,257,1,0,0,0
1,N,559,644,4,349,1,0,0,0
1,P,559,644,6,398,3,0,0,0
0,Q,559,644,0,0,0,1,75,15
1,A,559,647,2,163,1,0,0,0
1,C,559,647,3,246,2,0,0,0
1,D,559,647,6,455,1,0,0,0
1,E,559,647,1,75,5,0,0,0
1,G,559,647,3,226,2,0,0,0
1,H,559,647,2,143,5,0,0,0
1,I,559,647,6,463,2,0,0,0
1,J,559,647,1,77,2,0,0,0
1,K,559,647,3,257,1,0,0,0
1,N,559,647,4,349,1,0,0,0
1,P,559,647,6,398,3,0,0,0
1,A,559,648,2,163,1,0,0,0
1,C,559,648,3,246,2,0,0,0
1,D,559,648,6,455,1,0,0,0
1,E,559,648,1,75,5,0,0,0
1,G,559,648,3,226,2,0,0,0
1,H,559,648,2,143,5,0,0,0
1,I,559,648,6,463,2,0,0,0
1,J,559,648,1,77,2,0,0,0
1,K,559,648,3,257,1,0,0,0
1,N,559,648,4,349,1,0,0,0
1,P,559,648,6,398,3,0,0,0
0.5,A,559,651,2,163,1,2,150,6
0,B,559,651,0,0,0,3,207,6
1,C,559,651,3,246,2,0,0,0
1,D,559,651,6,455,1,0,0,0
1,E,559,651,1,75,5,0,0,0
1,G,559,651,3,226,2,0,0,0
1,H,559,651,2,143,5,1,86,4
1,I,559,651,6,463,2,0,0,0
0,J,559,651,1,77,2,4,330,4
1,K,559,651,3,257,1,0,0,0
0,L,559,651,0,0,0,1,78,6
0,M,559,651,0,0,0,3,236,3
1,N,559,651,4,349,1,3,256,1
1,P,559,651,6,398,3,0,0,0
0,Q,559,651,0,0,0,4,257,4
0,R,559,651,0,0,0,6,477,1
1,A,559,653,2,163,1,0,0,0
1,C,559,653,3,246,2,0,0,0
1,D,559,653,6,455,1,0,0,0
1,E,559,653,1,75,5,0,0,0
1,G,559,653,3,226,2,0,0,0
1,H,559,653,2,143,5,0,0,0
1,I,559,653,6,463,2,0,0,0
1,J,559,653,1,77,2,0,0,0
1,K,559,653,3,257,1,0,0,0
1,N,559,653,4,349,1,0,0,0
1,P,559,653,6,398,3,0,0,0
1,A,559,660,2,163,1,1,68,4
1,C,559,660,3,246,2,0,0,0
1,D,559,660,6,455,1,0,0,0
1,E,559,660,1,75,5,0,0,0
1,G,559,660,3,226,2,0,0,0
1,H,559,660,2,143,5,4,333,3
1,I,559,660,6,463,2,0,0,0
1,J,559,660,1,77,2,0,0,0
1,K,559,660,3,257,1,0,0,0
0,M,559,660,0,0,0,1,74,6
1,N,559,660,4,349,1,1,58,6
1,P,559,660,6,398,3,2,132,11
0,Q,559,660,0,0,0,2,150,3
0,R,559,660,0,0,0,3,204,3
1,A,559,666,2,163,1,0,0,0
1,C,559,666,3,246,2,0,0,0
1,D,559,666,6,455,1,0,0,0
1,E,559,666,1,75,5,0,0,0
1,G,559,666,3,226,2,0,0,0
1,H,559,666,2,143,5,0,0,0
1,I,559,666,6,463,2,1,59,7
1,J,559,666,1,77,2,0,0,0
0.5,K,559,666,3,257,1,3,246,1
0,L,559,666,0,0,0,3,216,2
0,M,559,666,0,0,0,5,419,1
1,N,559,666,4,349,1,2,170,2
1,P,559,666,6,398,3,0,0,0
0,R,559,666,0,0,0,1,54,6
1,A,559,670,2,163,1,0,0,0
1,C,559,670,3,246,2,1,80,3
1,D,559,670,6,455,1,0,0,0
1,E,559,670,1,75,5,0,0,0
1,G,559,670,3,226,2,0,0,0
1,H,559,670,2,143,5,0,0,0
1,I,559,670,6,463,2,0,0,0
1,J,559,670,1,77,2,0,0,0
1,K,559,670,3,257,1,0,0,0
1,N,559,670,4,349,1,1,62,10
1,P,559,670,6,398,3,1,75,8
0,R,559,670,0,0,0,5,376,4
1,A,559,671,2,163,1,0,0,0
1,C,559,671,3,246,2,2,146,4
1,D,559,671,6,455,1,4,277,1
1,E,559,671,1,75,5,6,430,1
0,F,559,671,0,0,0,4,296,1
1,G,559,671,3,226,2,0,0,0
0,H,559,671,2,143,5,3,207,7
1,I,559,671,6,463,2,0,0,0
0,J,559,671,1,77,2,4,333,5
1,K,559,671,3,257,1,0,0,0
0,L,559,671,0,0,0,1,61,9
0,M,559,671,0,0,0,2,137,5
0,N,559,671,4,349,1,5,364,2
0,O,559,671,0,0,0,4,284,5
1,P,559,671,6,398,3,0,0,0
0,Q,559,671,0,0,0,2,154,1
0,R,559,671,0,0,0,2,135,3
1,A,559,676,2,163,1,0,0,0
1,C,559,676,3,246,2,0,0,0
1,D,559,676,6,455,1,0,0,0
1,E,559,676,1,75,5,0,0,0
0,F,559,676,0,0,0,1,70,9
0.5,G,559,676,3,226,2,3,258,12
1,H,559,676,2,143,5,1,72,6
1,I,559,676,6,463,2,0,0,0
1,J,559,676,1,77,2,0,0,0
1,K,559,676,3,257,1,0,0,0
1,N,559,676,4,349,1,3,263,3
0,O,559,676,0,0,0,1,86,10
1,P,559,676,6,398,3,0,0,0
1,A,559,680,2,163,1,0,0,0
1,C,559,680,3,246,2,0,0,0
1,D,559,680,6,455,1,0,0,0
1,E,559,680,1,75,5,0,0,0
1,G,559,680,3,226,2,0,0,0
1,H,559,680,2,143,5,0,0,0
1,I,559,680,6,463,2,0,0,0
1,J,559,680,1,77,2,0,0,0
1,K,559,680,3,257,1,1,87,12
1,N,559,680,4,349,1,0,0,0
1,P,559,680,6,398,3,0,0,0
1,A,559,685,2,163,1,0,0,0
1,C,559,685,3,246,2,0,0,0
1,D,559,685,6,455,1,0,0,0
1,E,559,685,1,75,5,0,0,0
1,G,559,685,3,226,2,0,0,0
1,H,559,685,2,143,5,0,0,0
1,I,559,685,6,463,2,0,0,0
1,J,559,685,1,77,2,0,0,0
1,K,559,685,3,257,1,0,0,0
1,N,559,685,4,349,1,0,0,0
1,P,559,685,6,398,3,0,0,0
1,A,559,687,2,163,1,0,0,0
1,C,559,687,3,246,2,0,0,0
1,D,559,687,6,455,1,0,0,0
1,E,559,687,1,75,5,0,0,0
1,G,559,687,3,226,2,0,0,0
1,H,559,687,2,143,5,0,0,0
1,I,559,687,6,463,2,0,0,0
1,J,559,687,1,77,2,0,0,0
1,K,559,687,3,257,1,0,0,0
1,N,559,687,4,349,1,0,0,0
0,O,559,687,0,0,0,1,66,13
1,P,559,687,6,398,3,0,0,0
0,Q,559,687,0,0,0,1,58,6
1,A,559,695,2,163,1,0,0,0
1,C,559,695,3,246,2,0,0,0
1,D,559,695,6,455,1,0,0,0
1,E,559,695,1,75,5,0,0,0
1,G,559,695,3,226,2,1,69,7
1,H,559,695,2,143,5,0,0,0
1,I,559,695,6,463,2,1,61,3
0,J,559,695,1,77,2,2,140,10
1,K,559,695,3,257,1,1,58,10
1,N,559,695,4,349,1,0,0,0
1,P,559,695,6,398,3,0,0,0
0,Q,559,695,0,0,0,2,145,11
1,A,559,701,2,163,1,1,69,7
0,B,559,701,0,0,0,1,59,3
1,C,559,701,3,246,2,1,79,4
1,D,559,701,6,455,1,1,61,9
1,E,559,701,1,75,5,0,0,0
1,G,559,701,3,226,2,0,0,0
1,H,559,701,2,143,5,0,0,0
1,I,559,701,6,463,2,0,0,0
1,J,559,701,1,77,2,0,0,0
1,K,559,701,3,257,1,0,0,0
1,N,559,701,4,349,1,0,0,0
0,O,559,701,0,0,0,1,62,3
1,P,559,701,6,398,3,0,0,0
0,Q,559,701,0,0,0,1,75,5
1,A,559,702,2,163,1,0,0,0
1,C,559,702,3,246,2,0,0,0
1,D,559,702,6,455,1,0,0,0
1,E,559,702,1,75,5,0,0,0
1,G,559,702,3,226,2,0,0,0
1,H,559,702,2,143,5,0,0,0
1,I,559,702,6,463,2,0,0,0
1,J,559,702,1,77,2,0,0,0
1,K,559,702,3,257,1,0,0,0
1,N,559,702,4,349,1,0,0,0
1,P,559,702,6,398,3,0,0,0
1,A,559,707,2,163,1,0,0,0
1,C,559,707,3,246,2,0,0,0
1,D,559,707,6,455,1,0,0,0
1,E,559,707,1,75,5,0,0,0
1,G,559,707,3,226,2,0,0,0
1,H,559,707,2,143,5,0,0,0
1,I,559,707,6,463,2,0,0,0
1,J,559,707,1,77,2,0,0,0
1,K,559,707,3,257,1,0,0,0
1,N,559,707,4,349,1,0,0,0
1,P,559,707,6,398,3,0,0,0
0,Q,559,707,0,0,0,1,86,15
1,A,559,708,2,163,1,1,83,6
0,B,559,708,0,0,0,4,315,1
1,C,559,708,3,246,2,4,329,1
1,D,559,708,6,455,1,0,0,0
0,E,559,708,1,75,5,4,277,8
0,F,559,708,0,0,0,1,70,2
1,G,559,708,3,226,2,0,0,0
1,H,559,708,2,143,5,0,0,0
1,I,559,708,6,463,2,1,63,6
1,J,559,708,1,77,2,6,505,1
1,K,559,708,3,257,1,1,69,3
0,L,559,708,0,0,0,3,241,1
0,M,559,708,0,0,0,4,372,1
0.5,N,559,708,4,349,1,6,527,1
1,P,559,708,6,398,3,3,269,2
0,Q,559,708,0,0,0,3,237,1
0,R,559,708,0,0,0,1,78,8
1,A,559,717,2,163,1,0,0,0
1,C,559,717,3,246,2,0,0,0
1,D,559,717,6,455,1,0,0,0
1,E,559,717,1,75,5,0,0,0
0,F,559,717,0,0,0,1,83,6
1,G,559,717,3,226,2,1,82,8
0.5,H,559,717,2,143,5,2,138,5
1,I,559,717,6,463,2,0,0,0
1,J,559,717,1,77,2,0,0,0
1,K,559,717,3,257,1,0,0,0
0,M,559,717,0,0,0,1,68,5
1,N,559,717,4,349,1,0,0,0
1,P,559,717,6,398,3,1,69,2
1,A,559,719,2,163,1,0,0,0
1,C,559,719,3,246,2,0,0,0
1,D,559,719,6,455,1,0,0,0
1,E,559,719,1,75,5,0,0,0
1,G,559,719,3,226,2,0,0,0
1,H,559,719,2,143,5,0,0,0
1,I,559,719,6,463,2,0,0,0
1,J,559,719,1,77,2,0,0,0
1,K,559,719,3,257,1,0,0,0
1,N,559,719,4,349,1,0,0,0
0,O,559,719,0,0,0,1,97,14
1,P,559,719,6,398,3,0,0,0
0,Q,559,719,0,0,0,2,127,13
1,A,559,720,2,163,1,0,0,0
1,C,559,720,3,246,2,0,0,0
1,D,559,720,6,455,1,4,296,4
1,E,559,720,1,75,5,1,87,3
1,G,559,720,3,226,2,1,69,4
1,H,559,720,2,143,5,0,0,0
1,I,559,720,6,463,2,0,0,0
1,J,559,720,1,77,2,0,0,0
1,K,559,720,3,257,1,1,70,2
0,L,559,720,0,0,0,5,400,1
1,N,559,720,4,349,1,0,0,0
0,O,559,720,0,0,0,2,143,2
1,P,559,720,6,398,3,2,173,1
0,Q,559,720,0,0,0,4,309,2
0,R,559,720,0,0,0,3,246,2
1,A,559,738,2,163,1,1,73,1
0,B,559,738,0,0,0,1,83,8
1,C,559,738,3,246,2,2,175,2
1,D,559,738,6,455,1,2,131,10
0,E,559,738,1,75,5,3,203,6
1,G,559,738,3,226,2,0,0,0
1,H,559,738,2,143,5,1,80,9
1,I,559,738,6,463,2,0,0,0
1,J,559,738,1,77,2,0,0,0
1,K,559,738,3,257,1,0,0,0
0,L,559,738,0,0,0,1,72,9
0,M,559,738,0,0,0,1,90,6
1,N,559,738,4,349,1,2,137,5
0,O,559,738,0,0,0,2,135,4
1,P,559,738,6,398,3,1,65,3
0,Q,559,738,0,0,0,1,72,10
1,A,559,748,2,163,1,0,0,0
1,C,559,748,3,246,2,0,0,0
1,D,559,748,6,455,1,0,0,0
1,E,559,748,1,75,5,0,0,0
1,G,559,748,3,226,2,0,0,0
1,H,559,748,2,143,5,0,0,0
1,I,559,748,6,463,2,0,0,0
1,J,559,748,1,77,2,0,0,0
1,K,559,748,3,257,1,0,0,0
