id,pred
Q_680_843,0.434
Q_680_846,0.33
Q_680_849,0.291
Q_680_853,0.412
Q_685_687,0.282
Q_685_695,0.369
Q_685_701,0.264
Q_685_702,0.434
Q_685_707,0.467
Q_685_708,0.187
Q_685_717,0.31
Q_685_719,0.412
Q_685_720,0.194
Q_685_738,0.359
Q_685_748,0.456
Q_685_754,0.291
Q_685_771,0.39
Q_685_772,0.349
Q_685_775,0.456
Q_685_780,0.339
Q_685_781,0.31
Q_685_786,0.187
Q_685_789,0.273
Q_685_793,0.391
Q_685_814,0.5
Q_685_817,0.291
Q_685_825,0.401
Q_685_827,0.264
Q_685_828,0.489
Q_685_830,0.37
Q_685_835,0.489
Q_685_843,0.37
Q_685_846,0.273
Q_685_849,0.239
Q_685_853,0.349
Q_687_695,0.6
Q_687_701,0.479
Q_687_702,0.662
Q_687_707,0.691
Q_687_708,0.371
Q_687_717,0.535
Q_687_719,0.642
Q_687_720,0.381
Q_687_738,0.589
Q_687_748,0.682
Q_687_754,0.513
Q_687_771,0.621
Q_687_772,0.579
Q_687_775,0.682
Q_687_780,0.568
Q_687_781,0.535
Q_687_786,0.371
Q_687_789,0.491
Q_687_793,0.622
Q_687_814,0.719
Q_687_817,0.513
Q_687_825,0.632
Q_687_827,0.479
Q_687_828,0.71
Q_687_830,0.6
Q_687_835,0.71
Q_687_843,0.6
Q_687_846,0.491
Q_687_849,0.446
Q_687_853,0.578
Q_695_701,0.382
Q_695_702,0.569
Q_695_707,0.601
Q_695_708,0.284
Q_695_717,0.436
Q_695_719,0.547
Q_695_720,0.293
Q_695_738,0.491
Q_695_748,0.591
Q_695_754,0.415
Q_695_771,0.524
Q_695_772,0.48
Q_695_775,0.591
Q_695_780,0.469
Q_695_781,0.436
Q_695_786,0.284
Q_695_789,0.393
Q_695_793,0.525
Q_695_814,0.633
Q_695_817,0.415
Q_695_825,0.536
Q_695_827,0.382
Q_695_828,0.622
Q_695_830,0.503
Q_695_835,0.622
Q_695_843,0.503
Q_695_846,0.393
Q_695_849,0.351
Q_695_853,0.48
Q_701_702,0.682
Q_701_707,0.71
Q_701_708,0.392
Q_701_717,0.557
Q_701_719,0.662
Q_701_720,0.402
Q_701_738,0.611
Q_701_748,0.701
Q_701_754,0.535
Q_701_771,0.642
Q_701_772,0.6
Q_701_775,0.701
Q_701_780,0.59
Q_701_781,0.557
Q_701_786,0.392
Q_701_789,0.513
Q_701_793,0.642
Q_701_814,0.737
Q_701_817,0.535
Q_701_825,0.652
Q_701_827,0.502
Q_701_828,0.728
Q_701_830,0.622
Q_701_835,0.728
Q_701_843,0.622
Q_701_846,0.513
Q_701_849,0.468
Q_701_853,0.6
Q_702_707,0.533
Q_702_708,0.231
Q_702_717,0.37
Q_702_719,0.478
Q_702_720,0.239
Q_702_738,0.423
Q_702_748,0.522
Q_702_754,0.349
Q_702_771,0.456
Q_702_772,0.412
Q_702_775,0.522
Q_702_780,0.401
Q_702_781,0.37
Q_702_786,0.231
Q_702_789,0.33
Q_702_793,0.456
Q_702_814,0.567
Q_702_817,0.349
Q_702_825,0.467
Q_702_827,0.32
Q_702_828,0.555
Q_702_830,0.434
Q_702_835,0.555
Q_702_843,0.434
Q_702_846,0.33
Q_702_849,0.291
Q_702_853,0.412
Q_707_708,0.209
Q_707_717,0.34
Q_707_719,0.446
Q_707_720,0.216
Q_707_738,0.392
Q_707_748,0.49
Q_707_754,0.321
Q_707_771,0.424
Q_707_772,0.381
Q_707_775,0.49
Q_707_780,0.371
Q_707_781,0.34
Q_707_786,0.209
Q_707_789,0.302
Q_707_793,0.424
Q_707_814,0.535
Q_707_817,0.321
Q_707_825,0.435
Q_707_827,0.292
Q_707_828,0.523
Q_707_830,0.403
Q_707_835,0.523
Q_707_843,0.403
Q_707_846,0.302
Q_707_849,0.265
Q_707_853,0.381
Q_708_717,0.665
Q_708_719,0.755
Q_708_720,0.515
Q_708_738,0.712
Q_708_748,0.787
Q_708_754,0.645
Q_708_771,0.738
Q_708_772,0.703
Q_708_775,0.787
Q_708_780,0.693
Q_708_781,0.665
Q_708_786,0.504
Q_708_789,0.624
Q_708_793,0.739
Q_708_814,0.815
Q_708_817,0.645
Q_708_825,0.747
Q_708_827,0.613
Q_708_828,0.808
Q_708_830,0.721
Q_708_835,0.808
Q_708_843,0.721
Q_708_846,0.624
Q_708_849,0.581
Q_708_853,0.703
Q_717_719,0.609
Q_717_720,0.349
Q_717_738,0.556
Q_717_748,0.651
Q_717_754,0.478
Q_717_771,0.588
Q_717_772,0.545
Q_717_775,0.651
Q_717_780,0.534
Q_717_781,0.501
Q_717_786,0.339
Q_717_789,0.456
Q_717_793,0.589
Q_717_814,0.69
Q_717_817,0.478
Q_717_825,0.599
Q_717_827,0.445
Q_717_828,0.681
Q_717_830,0.567
Q_717_835,0.681
Q_717_843,0.567
Q_717_846,0.456
Q_717_849,0.412
Q_717_853,0.545
Q_719_720,0.257
Q_719_738,0.447
Q_719_748,0.547
Q_719_754,0.372
Q_719_771,0.48
Q_719_772,0.436
Q_719_775,0.547
Q_719_780,0.425
Q_719_781,0.393
Q_719_786,0.249
Q_719_789,0.352
Q_719_793,0.48
Q_719_814,0.59
Q_719_817,0.372
Q_719_825,0.491
Q_719_827,0.341
Q_719_828,0.579
Q_719_830,0.458
Q_719_835,0.579
Q_719_843,0.458
Q_719_846,0.352
Q_719_849,0.312
Q_719_853,0.436
Q_720_738,0.704
Q_720_748,0.78
Q_720_754,0.635
Q_720_771,0.731
Q_720_772,0.695
Q_720_775,0.78
Q_720_780,0.685
Q_720_781,0.656
Q_720_786,0.494
Q_720_789,0.614
Q_720_793,0.731
Q_720_814,0.809
Q_720_817,0.635
Q_720_825,0.739
Q_720_827,0.604
Q_720_828,0.802
Q_720_830,0.713
Q_720_835,0.802
Q_720_843,0.713
Q_720_846,0.614
Q_720_849,0.571
Q_720_853,0.694
Q_738_748,0.6
Q_738_754,0.424
Q_738_771,0.534
Q_738_772,0.49
Q_738_775,0.6
Q_738_780,0.479
Q_738_781,0.446
Q_738_786,0.292
Q_738_789,0.403
Q_738_793,0.535
Q_738_814,0.642
Q_738_817,0.424
Q_738_825,0.546
Q_738_827,0.392
Q_738_828,0.632
Q_738_830,0.513
Q_738_835,0.632
Q_738_843,0.513
Q_738_846,0.403
Q_738_849,0.36
Q_738_853,0.49
Q_748_754,0.329
Q_748_771,0.434
Q_748_772,0.391
Q_748_775,0.5
Q_748_780,0.38
Q_748_781,0.349
Q_748_786,0.216
Q_748_789,0.31
Q_748_793,0.434
Q_748_814,0.545
Q_748_817,0.329
Q_748_825,0.445
Q_748_827,0.301
Q_748_828,0.533
Q_748_830,0.412
Q_748_835,0.533
Q_748_843,0.412
Q_748_846,0.31
Q_748_849,0.273
Q_748_853,0.39
Q_754_771,0.61
Q_754_772,0.567
Q_754_775,0.671
Q_754_780,0.556
Q_754_781,0.523
Q_754_786,0.359
Q_754_789,0.478
Q_754_793,0.61
Q_754_814,0.709
Q_754_817,0.501
Q_754_825,0.62
Q_754_827,0.467
Q_754_828,0.7
Q_754_830,0.589
Q_754_835,0.7
Q_754_843,0.589
Q_754_846,0.478
Q_754_849,0.434
Q_754_853,0.567
Q_771_772,0.458
Q_771_775,0.569
Q_771_780,0.447
Q_771_781,0.415
Q_771_786,0.266
Q_771_789,0.372
Q_771_793,0.503
Q_771_814,0.612
Q_771_817,0.393
Q_771_825,0.513
Q_771_827,0.362
Q_771_828,0.601
Q_771_830,0.48
Q_771_835,0.601
Q_771_843,0.48
Q_771_846,0.372
Q_771_849,0.331
Q_771_853,0.458
Q_772_775,0.61
Q_772_780,0.489
Q_772_781,0.456
Q_772_786,0.3
Q_772_789,0.412
Q_772_793,0.545
Q_772_814,0.651
Q_772_817,0.434
Q_772_825,0.556
Q_772_827,0.402
Q_772_828,0.641
Q_772_830,0.523
Q_772_835,0.641
Q_772_843,0.523
Q_772_846,0.412
Q_772_849,0.37
Q_772_853,0.5
Q_775_780,0.38
Q_775_781,0.349
Q_775_786,0.216
Q_775_789,0.31
Q_775_793,0.434
Q_775_814,0.545
Q_775_817,0.329
Q_775_825,0.445
Q_775_827,0.301
Q_775_828,0.533
Q_775_830,0.412
Q_775_835,0.533
Q_775_843,0.412
Q_775_846,0.31
Q_775_849,0.273
Q_775_853,0.39
Q_780_781,0.468
Q_780_786,0.311
Q_780_789,0.424
Q_780_793,0.557
Q_780_814,0.662
Q_780_817,0.446
Q_780_825,0.568
Q_780_827,0.413
Q_780_828,0.652
Q_780_830,0.535
Q_780_835,0.652
Q_780_843,0.535
Q_780_846,0.424
Q_780_849,0.381
Q_780_853,0.512
Q_781_786,0.339
Q_781_789,0.456
Q_781_793,0.589
Q_781_814,0.69
Q_781_817,0.478
Q_781_825,0.599
Q_781_827,0.445
Q_781_828,0.681
Q_781_830,0.567
Q_781_835,0.681
Q_781_843,0.567
Q_781_846,0.456
Q_781_849,0.412
Q_781_853,0.545
Q_786_789,0.624
Q_786_793,0.739
Q_786_814,0.815
Q_786_817,0.645
Q_786_825,0.747
Q_786_827,0.613
Q_786_828,0.808
Q_786_830,0.721
Q_786_835,0.808
Q_786_843,0.721
Q_786_846,0.624
Q_786_849,0.581
Q_786_853,0.703
Q_789_793,0.631
Q_789_814,0.727
Q_789_817,0.523
Q_789_825,0.641
Q_789_827,0.489
Q_789_828,0.718
Q_789_830,0.61
Q_789_835,0.718
Q_789_843,0.61
Q_789_846,0.501
Q_789_849,0.456
Q_789_853,0.588
Q_793_814,0.61
Q_793_817,0.391
Q_793_825,0.511
Q_793_827,0.36
Q_793_828,0.599
Q_793_830,0.478
Q_793_835,0.599
Q_793_843,0.478
Q_793_846,0.37
Q_793_849,0.329
Q_793_853,0.456
Q_814_817,0.291
Q_814_825,0.401
Q_814_827,0.264
Q_814_828,0.489
Q_814_830,0.37
Q_814_835,0.489
Q_814_843,0.37
Q_814_846,0.273
Q_814_849,0.239
Q_814_853,0.349
Q_817_825,0.62
Q_817_827,0.467
Q_817_828,0.7
Q_817_830,0.589
Q_817_835,0.7
Q_817_843,0.589
Q_817_846,0.478
Q_817_849,0.434
Q_817_853,0.567
Q_825_827,0.35
Q_825_828,0.589
Q_825_830,0.468
Q_825_835,0.589
Q_825_843,0.468
Q_825_846,0.361
Q_825_849,0.32
Q_825_853,0.446
Q_827_828,0.728
Q_827_830,0.622
Q_827_835,0.728
Q_827_843,0.622
Q_827_846,0.513
Q_827_849,0.468
Q_827_853,0.6
Q_828_830,0.381
Q_828_835,0.501
Q_828_843,0.381
Q_828_846,0.283
Q_828_849,0.248
Q_828_853,0.36
Q_830_835,0.62
Q_830_843,0.5
Q_830_846,0.391
Q_830_849,0.349
Q_830_853,0.478
Q_835_843,0.381
Q_835_846,0.283
Q_835_849,0.248
Q_835_853,0.36
Q_843_846,0.391
Q_843_849,0.349
Q_843_853,0.478
Q_846_849,0.456
Q_846_853,0.588
Q_849_853,0.633
R_503_507,0.567
R_503_511,0.349
R_503_522,0.478
R_503_526,0.522
R_503_533,0.478
R_503_535,0.36
R_503_539,0.489
R_503_549,0.456
R_503_556,0.456
R_503_557,0.401
R_503_562,0.38
R_503_568,0.545
R_503_577,0.264
R_503_591,0.544
R_503_592,0.282
R_503_603,0.292
R_503_607,0.265
R_503_612,0.533
R_503_623,0.38
R_503_625,0.256
R_503_627,0.567
R_503_629,0.445
R_503_635,0.577
R_503_636,0.256
R_503_637,0.33
R_503_641,0.489
R_503_645,0.588
R_503_648,0.588
R_503_651,0.231
R_503_660,0.282
R_503_666,0.36
R_503_668,0.273
R_503_670,0.282
R_503_671,0.291
R_503_672,0.478
R_503_673,0.467
R_503_674,0.489
R_503_676,0.434
R_503_680,0.522
R_503_693,0.577
R_503_695,0.412
R_503_701,0.31
R_503_702,0.522
R_503_708,0.401
R_503_716,0.545
R_503_717,0.391
R_503_720,0.264
R_503_721,0.456
R_503_722,0.35
R_503_725,0.478
R_503_727,0.567
R_503_731,0.412
R_503_748,0.522
R_503_754,0.38
R_503_773,0.588
R_503_780,0.32
R_503_781,0.467
R_503_786,0.291
R_503_789,0.423
R_503_810,0.37
R_503_817,0.35
R_503_825,0.339
R_503_826,0.545
R_503_829,0.434
R_503_835,0.588
R_503_846,0.39
R_503_849,0.35
R_507_511,0.291
R_507_522,0.412
R_507_526,0.456
R_507_533,0.412
R_507_535,0.301
R_507_539,0.423
R_507_549,0.391
R_507_556,0.391
R_507_557,0.339
R_507_562,0.32
R_507_568,0.478
R_507_577,0.216
R_507_591,0.478
R_507_592,0.231
R_507_603,0.24
R_507_607,0.216
R_507_612,0.467
R_507_623,0.32
R_507_625,0.208
R_507_627,0.5
R_507_629,0.38
R_507_635,0.511
R_507_636,0.208
R_507_637,0.273
R_507_641,0.422
R_507_645,0.522
R_507_648,0.522
R_507_651,0.187
R_507_660,0.231
R_507_666,0.301
R_507_668,0.223
R_507_670,0.231
R_507_671,0.239
R_507_672,0.412
R_507_673,0.401
R_507_674,0.423
R_507_676,0.37
R_507_680,0.456
R_507_693,0.511
R_507_695,0.349
R_507_701,0.256
R_507_702,0.456
R_507_708,0.339
R_507_716,0.478
R_507_717,0.329
R_507_720,0.216
R_507_721,0.391
R_507_722,0.291
R_507_725,0.412
R_507_727,0.5
R_507_731,0.349
R_507_748,0.456
R_507_754,0.32
R_507_773,0.522
R_507_780,0.265
R_507_781,0.401
R_507_786,0.239
R_507_789,0.359
R_507_810,0.31
R_507_817,0.291
R_507_825,0.282
R_507_826,0.478
R_507_829,0.37
R_507_835,0.522
R_507_846,0.329
R_507_849,0.291
R_511_522,0.633
R_511_526,0.673
R_511_533,0.633
R_511_535,0.514
R_511_539,0.643
R_511_549,0.612
R_511_556,0.612
R_511_557,0.558
R_511_562,0.536
R_511_568,0.692
R_511_577,0.404
R_511_591,0.692
R_511_592,0.425
R_511_603,0.437
R_511_607,0.404
R_511_612,0.683
R_511_623,0.536
R_511_625,0.393
R_511_627,0.711
R_511_629,0.601
R_511_635,0.72
R_511_636,0.393
R_511_637,0.481
R_511_641,0.643
R_511_645,0.729
R_511_648,0.729
R_511_651,0.361
R_511_660,0.425
R_511_666,0.514
R_511_668,0.414
R_511_670,0.425
R_511_671,0.436
R_511_672,0.633
R_511_673,0.622
R_511_674,0.643
R_511_676,0.591
R_511_680,0.673
R_511_693,0.72
R_511_695,0.569
R_511_701,0.459
R_511_702,0.673
R_511_708,0.558
R_511_716,0.692
R_511_717,0.547
R_511_720,0.404
R_511_721,0.612
R_511_722,0.503
R_511_725,0.633
R_511_727,0.711
R_511_731,0.569
R_511_748,0.673
R_511_754,0.536
R_511_773,0.729
R_511_780,0.469
R_511_781,0.622
R_511_786,0.436
R_511_789,0.58
R_511_810,0.525
R_511_817,0.503
R_511_825,0.492
R_511_826,0.692
R_511_829,0.591
R_511_835,0.729
R_511_846,0.546
R_511_849,0.503
R_522_526,0.545
R_522_533,0.5
R_522_535,0.38
R_522_539,0.511
R_522_549,0.478
R_522_556,0.478
R_522_557,0.423
R_522_562,0.401
R_522_568,0.567
R_522_577,0.282
R_522_591,0.566
R_522_592,0.3
R_522_603,0.31
R_522_607,0.282
R_522_612,0.555
R_522_623,0.401
R_522_625,0.273
R_522_627,0.588
R_522_629,0.467
R_522_635,0.599
R_522_636,0.273
R_522_637,0.35
R_522_641,0.511
R_522_645,0.61
R_522_648,0.61
R_522_651,0.247
R_522_660,0.3
R_522_666,0.38
R_522_668,0.291
R_522_670,0.3
R_522_671,0.31
R_522_672,0.5
R_522_673,0.489
R_522_674,0.511
R_522_676,0.456
R_522_680,0.545
R_522_693,0.599
R_522_695,0.434
R_522_701,0.33
R_522_702,0.545
R_522_708,0.423
R_522_716,0.567
R_522_717,0.412
R_522_720,0.282
R_522_721,0.478
R_522_722,0.37
R_522_725,0.5
R_522_727,0.588
R_522_731,0.434
R_522_748,0.545
R_522_754,0.401
R_522_773,0.61
R_522_780,0.339
R_522_781,0.489
R_522_786,0.31
R_522_789,0.445
R_522_810,0.391
R_522_817,0.37
R_522_825,0.36
R_522_826,0.567
R_522_829,0.456
R_522_835,0.61
R_522_846,0.412
R_522_849,0.37
R_526_533,0.456
R_526_535,0.339
R_526_539,0.467
R_526_549,0.434
R_526_556,0.434
R_526_557,0.38
R_526_562,0.359
R_526_568,0.522
R_526_577,0.247
R_526_591,0.522
R_526_592,0.264
R_526_603,0.273
R_526_607,0.248
R_526_612,0.511
R_526_623,0.359
R_526_625,0.239
R_526_627,0.545
R_526_629,0.423
R_526_635,0.555
R_526_636,0.239
R_526_637,0.31
R_526_641,0.466
R_526_645,0.567
R_526_648,0.567
R_526_651,0.216
R_526_660,0.264
R_526_666,0.339
R_526_668,0.256
R_526_670,0.264
R_526_671,0.273
R_526_672,0.456
R_526_673,0.445
R_526_674,0.467
R_526_676,0.412
R_526_680,0.5
R_526_693,0.555
R_526_695,0.391
R_526_701,0.292
R_526_702,0.5
R_526_708,0.38
R_526_716,0.522
R_526_717,0.37
R_526_720,0.247
R_526_721,0.434
R_526_722,0.33
R_526_725,0.456
R_526_727,0.545
R_526_731,0.391
R_526_748,0.5
R_526_754,0.359
R_526_773,0.567
R_526_780,0.301
R_526_781,0.445
R_526_786,0.273
R_526_789,0.401
R_526_810,0.349
R_526_817,0.33
R_526_825,0.32
R_526_826,0.522
R_526_829,0.412
R_526_835,0.567
R_526_846,0.369
R_526_849,0.33
R_533_535,0.38
R_533_539,0.511
R_533_549,0.478
R_533_556,0.478
R_533_557,0.423
R_533_562,0.401
R_533_568,0.567
R_533_577,0.282
R_533_591,0.566
R_533_592,0.3
R_533_603,0.31
R_533_607,0.282
R_533_612,0.555
R_533_623,0.401
R_533_625,0.273
R_533_627,0.588
R_533_629,0.467
R_533_635,0.599
R_533_636,0.273
R_533_637,0.35
R_533_641,0.511
R_533_645,0.61
R_533_648,0.61
R_533_651,0.247
R_533_660,0.3
R_533_666,0.38
R_533_668,0.291
R_533_670,0.3
R_533_671,0.31
R_533_672,0.5
R_533_673,0.489
R_533_674,0.511
R_533_676,0.456
R_533_680,0.545
R_533_693,0.599
R_533_695,0.434
R_533_701,0.33
R_533_702,0.545
R_533_708,0.423
R_533_716,0.567
R_533_717,0.412
R_533_720,0.282
R_533_721,0.478
R_533_722,0.37
R_533_725,0.5
R_533_727,0.588
R_533_731,0.434
R_533_748,0.545
R_533_754,0.401
R_533_773,0.61
R_533_780,0.339
R_533_781,0.489
R_533_786,0.31
R_533_789,0.445
R_533_810,0.391
R_533_817,0.37
R_533_825,0.36
R_533_826,0.567
R_533_829,0.456
R_533_835,0.61
R_533_846,0.412
R_533_849,0.37
R_535_539,0.632
R_535_549,0.6
R_535_556,0.6
R_535_557,0.546
R_535_562,0.524
R_535_568,0.682
R_535_577,0.392
R_535_591,0.682
R_535_592,0.413
R_535_603,0.425
R_535_607,0.392
R_535_612,0.672
R_535_623,0.524
R_535_625,0.381
R_535_627,0.701
R_535_629,0.589
R_535_635,0.71
R_535_636,0.381
R_535_637,0.468
R_535_641,0.631
R_535_645,0.719
R_535_648,0.719
R_535_651,0.35
R_535_660,0.413
R_535_666,0.502
R_535_668,0.403
R_535_670,0.413
R_535_671,0.424
R_535_672,0.622
R_535_673,0.611
R_535_674,0.632
R_535_676,0.579
R_535_680,0.662
R_535_693,0.71
R_535_695,0.557
R_535_701,0.446
R_535_702,0.662
R_535_708,0.546
R_535_716,0.682
R_535_717,0.535
R_535_720,0.392
R_535_721,0.6
R_535_722,0.491
R_535_725,0.621
R_535_727,0.701
R_535_731,0.557
R_535_748,0.662
R_535_754,0.524
R_535_773,0.719
R_535_780,0.457
R_535_781,0.611
R_535_786,0.424
R_535_789,0.568
R_535_810,0.513
R_535_817,0.491
R_535_825,0.479
R_535_826,0.682
R_535_829,0.579
R_535_835,0.719
R_535_846,0.534
R_535_849,0.491
R_539_549,0.468
R_539_556,0.468
R_539_557,0.413
R_539_562,0.392
R_539_568,0.557
R_539_577,0.274
R_539_591,0.556
R_539_592,0.292
R_539_603,0.302
R_539_607,0.274
R_539_612,0.546
R_539_623,0.392
R_539_625,0.265
R_539_627,0.579
R_539_629,0.457
R_539_635,0.589
R_539_636,0.265
R_539_637,0.341
R_539_641,0.501
R_539_645,0.6
R_539_648,0.6
R_539_651,0.24
R_539_660,0.292
R_539_666,0.371
R_539_668,0.283
R_539_670,0.292
R_539_671,0.301
R_539_672,0.49
R_539_673,0.479
R_539_674,0.501
R_539_676,0.446
R_539_680,0.535
R_539_693,0.589
R_539_695,0.424
R_539_701,0.321
R_539_702,0.535
R_539_708,0.413
R_539_716,0.557
R_539_717,0.403
R_539_720,0.274
R_539_721,0.468
R_539_722,0.361
R_539_725,0.49
R_539_727,0.579
R_539_731,0.424
R_539_748,0.535
R_539_754,0.392
R_539_773,0.6
R_539_780,0.33
R_539_781,0.479
R_539_786,0.301
R_539_789,0.435
R_539_810,0.381
R_539_817,0.361
R_539_825,0.35
R_539_826,0.557
R_539_829,0.446
R_539_835,0.6
R_539_846,0.402
R_539_849,0.361
R_549_556,0.5
R_549_557,0.445
R_549_562,0.423
R_549_568,0.588
R_549_577,0.3
R_549_591,0.588
R_549_592,0.319
R_549_603,0.33
R_549_607,0.301
R_549_612,0.577
R_549_623,0.423
R_549_625,0.291
R_549_627,0.61
R_549_629,0.489
R_549_635,0.62
R_549_636,0.291
R_549_637,0.37
R_549_641,0.533
R_549_645,0.631
R_549_648,0.631
R_549_651,0.264
R_549_660,0.319
R_549_666,0.401
R_549_668,0.31
R_549_670,0.319
R_549_671,0.329
R_549_672,0.523
R_549_673,0.511
R_549_674,0.533
R_549_676,0.478
R_549_680,0.567
R_549_693,0.62
R_549_695,0.456
R_549_701,0.35
R_549_702,0.567
R_549_708,0.445
R_549_716,0.588
R_549_717,0.434
R_549_720,0.3
R_549_721,0.5
R_549_722,0.391
R_549_725,0.522
R_549_727,0.61
R_549_731,0.456
R_549_748,0.567
R_549_754,0.423
R_549_773,0.631
R_549_780,0.36
R_549_781,0.511
R_549_786,0.329
R_549_789,0.467
R_549_810,0.412
R_549_817,0.391
R_549_825,0.38
R_549_826,0.588
R_549_829,0.478
R_549_835,0.631
R_549_846,0.433
R_549_849,0.391
R_556_557,0.445
R_556_562,0.423
R_556_568,0.588
R_556_577,0.3
R_556_591,0.588
R_556_592,0.319
R_556_603,0.33
R_556_607,0.301
R_556_612,0.577
R_556_623,0.423
R_556_625,0.291
R_556_627,0.61
R_556_629,0.489
R_556_635,0.62
R_556_636,0.291
R_556_637,0.37
R_556_641,0.533
R_556_645,0.631
R_556_648,0.631
R_556_651,0.264
R_556_660,0.319
R_556_666,0.401
R_556_668,0.31
R_556_670,0.319
R_556_671,0.329
R_556_672,0.523
R_556_673,0.511
R_556_674,0.533
R_556_676,0.478
R_556_680,0.567
R_556_693,0.62
R_556_695,0.456
R_556_701,0.35
R_556_702,0.567
R_556_708,0.445
R_556_716,0.588
R_556_717,0.434
R_556_720,0.3
R_556_721,0.5
R_556_722,0.391
R_556_725,0.522
R_556_727,0.61
R_556_731,0.456
R_556_748,0.567
R_556_754,0.423
R_556_773,0.631
R_556_780,0.36
R_556_781,0.511
R_556_786,0.329
R_556_789,0.467
R_556_810,0.412
R_556_817,0.391
R_556_825,0.38
R_556_826,0.588
R_556_829,0.478
R_556_835,0.631
R_556_846,0.433
R_556_849,0.391
R_557_562,0.479
R_557_568,0.642
R_557_577,0.35
R_557_591,0.642
R_557_592,0.371
R_557_603,0.382
R_557_607,0.351
R_557_612,0.632
R_557_623,0.479
R_557_625,0.34
R_557_627,0.662
R_557_629,0.546
R_557_635,0.672
R_557_636,0.34
R_557_637,0.424
R_557_641,0.589
R_557_645,0.682
R_557_648,0.682
R_557_651,0.311
R_557_660,0.371
R_557_666,0.457
R_557_668,0.361
R_557_670,0.37
R_557_671,0.381
R_557_672,0.579
R_557_673,0.568
R_557_674,0.589
R_557_676,0.535
R_557_680,0.621
R_557_693,0.672
R_557_695,0.513
R_557_701,0.403
R_557_702,0.621
R_557_708,0.501
R_557_716,0.642
R_557_717,0.491
R_557_720,0.35
R_557_721,0.557
R_557_722,0.446
R_557_725,0.578
R_557_727,0.662
R_557_731,0.513
R_557_748,0.621
R_557_754,0.479
R_557_773,0.682
R_557_780,0.413
R_557_781,0.568
R_557_786,0.381
R_557_789,0.524
R_557_810,0.468
R_557_817,0.446
R_557_825,0.435
R_557_826,0.642
R_557_829,0.535
R_557_835,0.682
R_557_846,0.49
R_557_849,0.446
R_562_568,0.662
R_562_577,0.371
R_562_591,0.662
R_562_592,0.392
R_562_603,0.403
R_562_607,0.371
R_562_612,0.652
R_562_623,0.502
R_562_625,0.361
R_562_627,0.682
R_562_629,0.568
R_562_635,0.691
R_562_636,0.361
R_562_637,0.446
R_562_641,0.61
R_562_645,0.701
R_562_648,0.701
R_562_651,0.33
R_562_660,0.392
R_562_666,0.479
R_562_668,0.381
R_562_670,0.391
R_562_671,0.403
R_562_672,0.6
R_562_673,0.589
R_562_674,0.611
R_562_676,0.557
R_562_680,0.642
R_562_693,0.691
R_562_695,0.535
R_562_701,0.424
R_562_702,0.642
R_562_708,0.524
R_562_716,0.662
R_562_717,0.513
R_562_720,0.371
R_562_721,0.579
R_562_722,0.468
R_562_725,0.6
R_562_727,0.682
R_562_731,0.535
R_562_748,0.642
R_562_754,0.502
R_562_773,0.701
R_562_780,0.435
R_562_781,0.589
R_562_786,0.402
R_562_789,0.546
R_562_810,0.491
R_562_817,0.468
R_562_825,0.457
R_562_826,0.662
R_562_829,0.557
R_562_835,0.701
R_562_846,0.512
R_562_849,0.468
R_568_577,0.231
R_568_591,0.5
R_568_592,0.247
R_568_603,0.256
R_568_607,0.231
R_568_612,0.489
R_568_623,0.339
R_568_625,0.223
R_568_627,0.522
R_568_629,0.401
R_568_635,0.533
R_568_636,0.223
R_568_637,0.291
R_568_641,0.444
R_568_645,0.545
R_568_648,0.545
R_568_651,0.201
R_568_660,0.247
R_568_666,0.32
R_568_668,0.239
R_568_670,0.247
R_568_671,0.256
R_568_672,0.434
R_568_673,0.423
R_568_674,0.445
R_568_676,0.391
R_568_680,0.478
R_568_693,0.533
R_568_695,0.37
R_568_701,0.273
R_568_702,0.478
R_568_708,0.359
R_568_716,0.5
R_568_717,0.349
R_568_720,0.231
R_568_721,0.412
R_568_722,0.31
R_568_725,0.434
R_568_727,0.522
R_568_731,0.37
R_568_748,0.478
R_568_754,0.339
R_568_773,0.545
R_568_780,0.282
R_568_781,0.423
R_568_786,0.256
R_568_789,0.38
R_568_810,0.329
R_568_817,0.31
R_568_825,0.301
R_568_826,0.5
R_568_829,0.391
R_568_835,0.545
R_568_846,0.349
R_568_849,0.31
R_577_591,0.771
R_577_592,0.526
R_577_603,0.538
R_577_607,0.504
R_577_612,0.763
R_577_623,0.634
R_577_625,0.493
R_577_627,0.787
R_577_629,0.693
R_577_635,0.794
R_577_636,0.493
R_577_637,0.581
R_577_641,0.73
R_577_645,0.801
R_577_648,0.801
R_577_651,0.459
R_577_660,0.526
R_577_666,0.613
R_577_668,0.515
R_577_670,0.525
R_577_671,0.537
R_577_672,0.721
R_577_673,0.712
R_577_674,0.73
R_577_676,0.684
R_577_680,0.756
R_577_693,0.794
R_577_695,0.665
R_577_701,0.56
R_577_702,0.756
R_577_708,0.654
R_577_716,0.772
R_577_717,0.644
R_577_720,0.504
R_577_721,0.703
R_577_722,0.603
R_577_725,0.721
R_577_727,0.787
R_577_731,0.665
R_577_748,0.756
R_577_754,0.634
R_577_773,0.801
R_577_780,0.57
R_577_781,0.712
R_577_786,0.537
R_577_789,0.674
R_577_810,0.624
R_577_817,0.603
R_577_825,0.592
R_577_826,0.772
R_577_829,0.684
R_577_835,0.801
R_577_846,0.644
R_577_849,0.603
R_591_592,0.249
R_591_603,0.258
